22975003,Bobby's Tidy Surf Lodge by Uluwatu Beach,2018-01-27,1,1,5762,744,0,UN0175,PA0008,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22974384,Rustic Wooden Cabin in Padang-Padang Hillside #NB,2018-01-28,1,1,7003,calgradjing@yahoo.com,0,UN1382,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22974200,Rustic Vintage Cabin in Padang-Padang Hillside #UA,2018-01-28,1,1,7003,calgradjing@yahoo.com,0,UN0364,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22974192,Comfy Room Walk to 4 Centuries Old Mosque,2018-01-28,1,1,4729,744,0,UN0675,PA0015,E0007,2018-07-05 15:22:57,NULL,NULL,NULL
22973374,Deluxe Boutique Room Walking Distance to Beach #D,2018-01-28,1,1,4575,744,3,UN1377,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22973136,"Boutique Room with Great View, 3-min to Beach #Apt",2018-01-28,1,1,4575,744,3,UN1378,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22931206,Modern Chic 2BR Villa in Quiet South Kuta,2018-01-26,1,1,4948,calgradjing@yahoo.com,0,UN1374,PA0001,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22928700,Modern Chic 3BR Villa in Quiet South Kuta,2018-01-25,1,1,4948,calgradjing@yahoo.com,0,UN1372,PA0001,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22911298,Spacious House with Gym Equipment and Lounge,2018-01-26,3,0,2730,744,0,UN0234,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22898983,Petit Palace by River Stream of Borobudur,2018-01-23,1,0,1234,744,3,UN0812,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22896871,Peaceful Traditional House by Borobudur Temple,2018-01-23,1,0,1234,744,3,UN0813,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22896772,Traditional Native Jogja Family House,2018-01-23,3,0,1234,744,4,UN0676,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22887964,Balinese Hospitality Room in Central Canggu #T1,2018-01-23,1,1,1531,744,0,UN1363,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22879104,2Rooms Stay in Native Jogja Family House,2018-01-22,3,0,1234,744,4,UN0677,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22875501,"Authentic Holiday Home, 5mins Walk to Royal Palace",2018-01-22,3,0,1234,744,4,UN0675,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22873836,Spacious Holiday House at Urban Lifestyle Zone,2018-01-22,3,0,2730,744,0,UN0235,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22853619,Exotic Wooden House at Cultural Village of Jogja,2018-01-21,1,1,2730,744,0,UN0686,PA0016,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22853119,Teak Wood Chamber for your Romantic Jogja Escapade,2018-01-21,1,1,2730,744,0,UN0683,PA0016,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22841817,Well Decorated Jogja Holiday House,2018-01-20,1,1,6056,744,1,UN0016,PA0008,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22837602,Rice Paddy Chamber for your Jogja Escapade,2018-01-20,1,2,1234,744,1,UN0311,PA0016,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22836940,Modern Oasis at the Heart of Bingin Beach Village,2018-01-22,1,1,5212,744,0,UN1281,PA0010,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22836234,Secret Lighthouse Bungalow for Big Groups #4BR,2018-01-20,1,2,Sudirta_68@yahoo.com,744,0,UN1123,PA0001,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22835790,Secret Lighthouse Bungalow for Big Groups #5BR,2018-01-20,1,2,Sudirta_68@yahoo.com,744,0,UN1126,PA0001,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22835445,Uluwatu Secret Lighthouse Jungle Bungalow #3BR,2018-01-20,1,1,sudirta_68@yahoo.com,744,0,UN1121,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22826801,Reunion House at Urban Jogja Lifestyle Zone,2018-01-19,1,1,2730,744,0,UN0235,PA0016,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22825221,"Humble House, Super Easy to Explore the City",2018-01-19,1,1,2730,744,0,UN0231,PA0016,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22820237,Humble Holiday House for your Jogja Escapade,2018-01-19,1,0,1234,744,3,UN0760,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22819243,Comfort Villa at Nai Harn Sunset & Swimming Beach,2018-01-19,1,2,calgradjing@yahoo.com,744,0,UN1370,PA0016,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22818815,Peaceful Boutique House with Antique Jogja Decor,2018-01-19,1,0,1234,744,3,UN0759,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22807013,Jogja's Hidden Jewel Overlooking Merapi Volcano,2018-01-18,1,0,1049,744,0,UN0909,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22805933,Family Eco-Lux Joglo between Rice Paddies,2018-01-18,1,2,744,calgradjing@yahoo.com,2,UN0907,PA0015,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22785403,Chic Villa with Artistic Old Javanese Design,2018-01-18,1,0,1234,744,3,UN0687,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22778745,Tranquil Room with Rooftop Facing to the Ocean #D3,2018-01-18,1,1,5819,744,0,UN0627,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22778398,Tranquil Tropical Dorm with Ocean View Lounge #H2,2018-01-17,1,1,5819,744,0,UN0617,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22774742,Comfort Room in Cultural Heritage City Yogyakarta,2018-01-17,1,2,2340,744,0,UN0323,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22773977,Sweet & Spacious Family Heritage Holiday House,2018-01-17,1,0,8661,744,0,UN0826,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22769920,Tidy Room with Javanese Ambiance while in Jogja,2018-01-17,1,2,2340,744,0,UN0321,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22766349,Charming Holiday House for your Jogja Vacation,2018-01-16,1,0,2730,744,0,UN0233,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22759138,Spacious Garden Home in Heritage Cultural District,2018-01-16,1,1,744,calgradjing@yahoo.com,2,UN0826,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22754921,Balinese Hospitality Riverside Room in Ubud #Std1,2018-01-18,1,2,6056,744,1,UN1367,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22754163,Chic & Tidy Room in Javanese Holiday House,2018-01-16,1,1,744,calgradjing@yahoo.com,2,UN0821,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22744226,Ubud Stay with Magical Balinese Hospitality,2018-01-15,1,0,7875,744,0,UN0184,PA0009,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22743429,Charming Ubud Chamber with Balinese Hospitality,2018-01-15,1,0,7875,744,0,UN0183,PA0009,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22742315,Comfy Room for Your Ubud Cultural Getaway,2018-01-15,1,0,7875,744,0,UN0182,PA0009,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22739153,Homey Jogja Room with Javanese Hospitality,2018-01-15,1,2,744,calgradjing@yahoo.com,3,UN0756,PA0015,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22739045,Petit Javenese Chamber by Royal Palace Area,2018-01-15,1,2,744,calgradjing@yahoo.com,3,UN0755,PA0015,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22737766,Authentic House for Family or Group in Keraton,2018-01-15,1,2,2340,744,0,UN0320,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22737035,Heritage House with Authentic Javanese Hospitality,2018-01-15,3,0,6056,744,1,UN0651,PA0008,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22736706,Luxury and Comfy Home in Yogyakarta area,2018-01-15,1,1,744,calgradjing@yahoo.com,3,UN0331,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22719592,Canggu Tranquil Room Walking Distance to Beach #D1,2018-01-14,1,1,1531,744,0,UN1359,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22708265,Authentic House Perfect for Family Holiday,2018-01-13,1,1,2730,744,0,UN1313,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22707995,Cozy House close to Kraton and Taman Sari,2018-01-13,1,1,744,calgradjing@yahoo.com,2,UN0822,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22707250,Authentic House with Stones Decoration #5,2018-01-13,1,1,2730,744,0,UN1320,PA0016,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22707085,Cozy House with Eccentric Decoration #2,2018-01-13,1,1,2730,744,0,UN1317,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22706630,Clean Cozy Room Near from Batu Bolong Beach #2,2018-01-13,1,1,2577,744,0,UN0881,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22700017,Tranquil and Calm House in Kraton area,2018-01-12,1,1,744,calgradjing@yahoo.com,2,UN0820,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22691457,Tranquil House for Family to Explore Yogyakarta,2018-01-12,1,1,2730,744,0,UN0231,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22675178,Tranquil House Located in Prawirotaman area,2018-01-11,1,2,6121,744,0,UN1358,PA0016,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22667167,Cozy and Comfort House in Prawirotaman area,2018-01-11,1,0,744,calgradjing@yahoo.com,1,UN1358,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22666192,Authentic Comfort House in Yogyakarta area,2018-01-10,1,1,2730,744,0,UN1314,PA0016,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22664943,Tranquil House with Stones Decoration,2018-01-10,1,1,2730,744,0,UN1315,PA0016,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22663631,Authentic House with Stones Decoration #2,2018-01-10,1,1,2730,744,0,UN1317,PA0016,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22659317,Dinar Hills - Holiday Chamber by Tranquil Beach,2018-01-13,1,1,8612,744,0,UN0263,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22656456,Authentic House Close to South Ringroad Yogyakarta,2018-01-10,1,1,2730,744,0,UN1314,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22642355,Comfort House with Eccentric Decoration,2018-01-09,1,1,2730,744,0,UN1315,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22641531,Cozy House with Eccentric Decoration in Yogyakarta,2018-01-09,1,1,2730,744,0,UN1316,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22617771,2 Classic Chic Villas Perfect for Big Group Events,2018-01-08,1,2,1888,calgradjing@yahoo.com,0,UN1357,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22604317,Tranquil Chic Industrial Villa in South Kuta #2,2018-01-07,1,2,2254,744,0,UN1355,PA0001,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22604207,Tranquil Chic Industrial Villa in South Kuta #1,2018-02-27,1,1,2254,744,0,UN1354,PA0001,E0016,2018-07-05 15:22:57,NULL,NULL,NULL
22603471,Stylish Apartment at the Modern Vibe of Bandung,2018-01-07,1,2,6056,calgradjing@yahoo.com,1,UN1356,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22591136,Dago Chic Industrial Villa with Infinity Pool,2018-01-06,1,2,3796,calgradjing@yahoo.com,0,UN1345,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22557896,Simple Cozy Room Between Padang-Padang&Uluwatu #D1,2018-01-04,1,1,6056,744,1,UN1352,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22556977,Simple Cozy Room Between Padang-Padang&Uluwatu #T1,2018-01-04,1,1,6056,744,1,UN1350,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22556938,Bobby's Surf Twin Bed Lodge by Uluwatu Beach,2018-03-07,1,1,5762,744,0,UN0176,PA0008,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22543760,2BR Stylish Lux Apartment in Kuningan Mall,2018-01-04,1,2,1888,calgradjing@yahoo.com,0,UN1348,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22542702,Tranquil Comfy Room Close to Canggu Beaches,2018-01-04,1,1,5588,744,0,UN1349,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22538977,Homey Clean & Chic Room by Jimbaran Sunset Village,2018-01-03,1,1,3333,744,0,UN0780,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22538593,Tranquil Chamber by Sunset Village of Jimbaran,2018-01-03,1,1,3333,744,0,UN0780,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22538269,"Modern Comfy Room, Local Hospitality Ambience",2018-01-03,1,1,3333,744,0,UN0785,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22537632,Well-Decorated Chamber by Jimbaran Village,2018-01-03,1,1,3333,744,0,UN0785,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22521400,Luxury Comfy Joglo Overlooking Merapi Volcano,2018-01-02,1,0,calgradjing@yahoo.com,744,0,UN0903,PA0010,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22521089,A Big Tranquil House for Family in Yogyakarta,2018-01-12,1,1,2730,744,0,UN0235,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22476310,2 Rooms - Cozy & Chic Canggu House,2018-02-13,1,1,2577,744,0,UN0000,PA0009,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22474498,Luxurious Spacious Unit Above Kuningan City Mall,2017-12-29,1,2,1888,calgradjing@yahoo.com,0,UN1347,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22471367,Modern Industrial Chic Villa in Dago Hillside,2017-12-29,1,2,4264,calgradjing@yahoo.com,1,UN1343,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22470873,Cozy Flat at the City of Colorful Theme Parks,2017-12-29,1,2,2071,calgradjing@yahoo.com,0,UN1026,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22458025,Beautiful Suite Room with Pool in South Jakarta,2017-12-28,1,2,3006,calgradjing@yahoo.com,0,UN1141,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22455644,Comfy Quiet Guesthouse Near from the Beach #1,2017-12-28,1,2,6056,744,1,UN1033,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22445414,Chic 3BR Villa in Dago Hillside with City View #1,2017-12-28,1,2,4264,calgradjing@yahoo.com,0,UN1344,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22441972,"Comfy Villa in Great Location, 5 mins to Seminyak",2017-12-27,1,2,6056,744,1,UN1155,PA0011,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22430430,Classic Eco-Chic Cabin by Balangan Beach,2017-12-27,1,1,6662,744,0,UN0445,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22428873,Comfortable Room with Pool in South Jakarta #Dlx,2017-12-26,1,2,3006,calgradjing@yahoo.com,0,UN1140,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22423859,Comfortable Room with Pool in South Jakarta #Spr,2017-12-26,1,2,3006,calgradjing@yahoo.com,0,UN1142,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22413541,Chic Modern Stylish Boutique Room in Kuningan,2017-12-26,1,2,7780,calgradjing@yahoo.com,0,UN1091,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22413294,Beautiful Modern Room in Boutique Guest Suite #5,2017-12-25,1,2,6056,744,0,UN0137,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22411829,"Spacious Cozy Villa, Perfect for Group Events #F",2017-12-25,1,2,1888,744,0,UN1259,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22392797,Boutique Stylish Room in the Heart of Kemang #6,2017-12-25,1,2,6056,744,0,UN0138,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22361978,Spacious Family Home for Big Groups,2017-12-21,3,0,1234,744,1,UN0218,PA0016,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22314511,Luxurious Stylish 2BR Room Next to Kota Kasablanka,2018-01-04,1,2,1888,calgradjing@yahoo.com,0,UN0211,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22313923,Tranquil Joglo overlooking Merapi Mountain,2017-12-19,1,2,1049,744,3,UN0902,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22313499,Authentic Family Home in Yogyakarta area,2017-12-18,1,2,1234,744,1,UN0641,PA0016,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22313194,Tranquil Home with Jogja Authentic Hospitality,2017-12-18,1,2,8866,744,0,UN0760,PA0015,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22312059,Tranquil Guest House in Canggu area #5,2017-12-18,1,1,7506,744,0,UN1249,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311982,Tranquil Guest House with Rice Field View #7,2017-12-18,1,1,7506,744,0,UN1251,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311842,Tranquil Guest House with Rice Field View #6,2017-12-18,1,1,7506,744,0,UN1250,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311761,Guest House with Rice Field View in Canggu #4,2017-12-18,1,1,7506,744,0,UN1247,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311682,Guest House with Rice Field View in Canggu #3,2017-12-18,1,1,7506,744,0,UN1245,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311612,Joglo with Modern Comfort in Rice Field,2017-12-18,1,2,744,calgradjing@yahoo.com,3,UN0901,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22311509,Modern Room with Rice Field View in Canggu #5,2017-12-18,1,1,7506,744,0,UN1248,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311426,Modern Room with Rice Field View in Canggu #4,2017-12-18,1,1,7506,744,0,UN1246,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22311307,Modern Room with Rice Field View in Canggu#3,2017-12-18,1,1,75066,744,0,UN1244,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22297124,Beautiful yet Simple Room Surrounded by Rice Paddy,2017-12-16,1,2,744,calgradjing@yahoo.com,1,UN0311,PA0015,E0007,2018-07-05 15:22:57,NULL,NULL,NULL
22296826,Modern Room surrounds by Local Rice Paddy,2018-02-16,3,0,1049,744,0,UN0899,PA0016,E0008,2018-07-05 15:22:57,NULL,NULL,NULL
22286602,Clean Boutique Room in the Heart of Kemang #24,2017-12-25,1,2,6056,744,0,UN0136,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22285842,Your Lux Second Home on Jogja @Strategic location,2017-12-16,1,1,5757,calgradjing@yahoo.com,0,UN0331,PA0016,E0007,2018-07-05 15:22:57,NULL,NULL,NULL
22283183,Eco Luxury Joglo Overlooking Merapi Volcano,2017-12-16,1,0,1049,744,0,UN0900,PA0010,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22251906,Javanese Hospitality & Heritage Home in Rice Field,2017-12-13,1,2,5850,744,0,UN0818,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22235101,Romantic Rice Field Joglo Overlooking the Volcano,2017-12-13,1,2,5850,744,0,UN0817,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22234448,Modern Rice Field Villa with Mountain View,2017-12-13,1,2,744,calgradjing@yahoo.com,1,UN0318,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22220403,Chic Tranquil Villa in Breezy Lembang #A8,2018-12-25,1,2,6129,744,0,UN0727,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22200712,Breezy & Comfy Modern Room by Bingin Beach Village,2017-12-11,1,1,1826,744,0,UN0153,PA0007,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
22181760,Bandung Traditional Comfy House for Big GroupFam,2017-12-10,1,2,6056,calgradjing@yahoo.com,1,UN0328,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22180376,Secret Lighthouse on Chalky Cliff in Uluwatu #5,2017-12-10,1,1,sudirta_68@yahoo.com,744,0,UN1124,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22180175,SeaView Comfort Vintage Villa in Pecatu area,2017-12-12,1,1,5753,744,0,UN1216,PA0010,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22180047,"Comfort Vintage House with Ocean view, #2BR",2017-12-12,1,1,5753,744,0,UN1215,PA0010,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22171426,Chic Stylish Hipster Town Apartment,2017-12-15,1,2,2071,calgradjing@yahoo.com,0,UN1023,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22171267,"Cihampelas Studio Apartment with Pool, Kitchen, TV",2017-12-09,1,2,2071,calgradjing@yahoo.com,0,UN1028,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22168554,Cozy Apartment for Hipster Holiday Mood,2017-12-09,1,2,2071,calgradjing@yahoo.com,0,UN1025,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22168530,Tranquil Tropical House in Pecatu area,2017-12-12,1,1,5753,744,0,UN1214,PA0010,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22153368,Serene Bungalow in the Heart of Uluwatu,2017-12-08,1,1,7339,744,0,UN1055,PA0001,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22130525,Private Wooden Cabin Inside Craftsmen Village,2017-12-07,3,0,1845,calgradjing@yahoo.com,0,UN1082,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22130030,Tranquil Bungalow in the Heart of Uluwatu,2017-12-07,1,1,7339,744,0,UN1057,PA0001,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22112036,Family Home in Handcrafter Village,2017-12-07,1,2,6056,744,1,UN0640,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22111911,Tranquil Wood Bungalow in Uluwatu area,2017-12-06,1,1,8080,744,0,UN1338,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22111553,Eco-Friendly Wooden Bungalows in Uluwatu area,2017-12-06,1,1,8080,744,0,UN1337,PA0010,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22111328,Tranquil Guest House in Canggu area,2017-12-07,1,1,7506,744,0,UN1249,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22111236,Tranquil Guest House with Rice Field View #1,2017-12-07,1,1,7506,744,0,UN1240,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22111135,Guest House with Rice Field View in Canggu,2017-12-07,1,1,7506,744,0,UN1243,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22110850,Modern Guest House with Rice Field View in Canggu,2017-12-07,1,1,7506,744,0,UN1242,PA0009,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
22110120,Tranquil Classic Spacious Villa in Pejaten #J,2017-12-10,1,1,1888,calgradjing@yahoo.com,0,UN1260,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22109878,Classic Spacious 4BR Villa in Pejaten #B,2018-12-25,1,2,1888,744,0,UN1257,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22109426,Classic Spacious 4BR Villa in Pejaten #E,2018-12-25,1,2,1888,744,0,UN1258,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22006967,Cozy Quiet Room in the Heart of South Jakarta #E2,2017-11-30,1,1,6056,calgradjing@yahoo.com,1,UN0708,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22005979,Cozy Apartment in the Heart of Serpong #9,2017-11-30,1,1,4711,calgradjing@yahoo.com,0,UN0914,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22005328,Cozy Apartment in the Heart of Serpong #19,2017-11-30,1,1,4711,calgradjing@yahoo.com,0,UN0913,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
22004286,Serene Bungalows in the Heart of Uluwatu Surf Town,2017-11-30,1,1,7339,744,0,UN1054,PA0010,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
22004227,Big House for Family and Group in Jogja Main Road,2017-11-30,1,1,7415,744,0,UN0827,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
21989057,Comfy Tranquil Apartment in the Heart of BSD,2017-11-28,1,2,6056,744,1,UN0898,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
21987926,Quiet Home with Jogja Authentic Hospitality,2017-11-29,1,2,8866,744,0,UN0759,PA0016,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
21970018,Tropical Tranquil Brick at Canggu area #BB4,2017-11-27,1,1,2106,744,0,UN1146,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
21969861,Shared Brick Cabin with Tropical Ambiance #BB2,2017-11-27,1,1,2106,744,0,UN1148,PA0011,E0011,2018-07-05 15:22:57,NULL,NULL,NULL
21953019,Beachtown Zen Lifestyle Retreat,2017-11-27,1,2,8080,744,0,UN1336,PA0010,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
21952518,Your Holiday House by Padang-Padang Beach,2017-11-27,3,1,1571,744,0,UN1229,PA0010,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
21952291,Beachtown Wood Bungalow for Zen Lifestyle Retreat,2017-11-27,3,2,8080,744,3,UN1335,PA0001,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
21949851,Modern 2BR City View Apartment in Central Jakarta,2017-11-29,1,1,6056,744,2,UN0829,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
21933729,Uluwatu Vacation Room with Local Hospitality,2017-11-26,3,1,e,744,0,UN0173,PA0008,E0009,2018-07-05 15:22:57,NULL,NULL,NULL
21901562,"1BR Sudirman Apartment with City View, Pool, Gym",2017-11-23,1,2,3909,calgradjing@yahoo.com,0,UN0828,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
21886842,"2 Chambers, Quiet & Comfy by Royal Palace Area",2017-11-22,1,2,8866,calgradjing@yahoo.com,0,UN0754,PA0015,E0003,2018-07-05 15:22:57,NULL,NULL,NULL
21886281,Secret Lighthouse Jungle Bungalow in Uluwatu #4,2017-11-22,1,1,sudirta_68@yahoo.com,744,0,UN1122,PA0009,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
21872386,"Townhouse Modern, Nyaman di Lokasi Strategis",2017-11-21,1,1,2730,744,0,UN0233,PA0016,E0007,2018-07-05 15:22:57,NULL,NULL,NULL
21870268,Tranquil Room in the Heart of South Jakarta #E1,2017-11-22,1,1,6056,744,1,UN0707,PA0014,E0010,2018-07-05 15:22:57,NULL,NULL,NULL
21868855,Tranquil Modern Bali Bungalow in Rice Field,2018-01-01,1,1,4711,744,0,UN0790,PA0009,E0004,2018-07-05 15:22:57,NULL,NULL,NULL
